NameId,Text,nid
Decoy, lol u not gonna sho ne1 r u,40
boxbody00, no i am not,39
Decoy, okies,40
Decoy, wat kinda cam u got,40
boxbody00, u want to view,39
Decoy, lol i gues ,40
Decoy, that wat u gonna use 2 tak pics,40
boxbody00," no going to take pix with my camera phone (Ya, I know exactly where those will end up.)",39
Decoy, oh lol ,40
Decoy, k,40
Decoy, u got ne pics yet,40
Decoy, idk wat u look lik ,40
Decoy, oh duh lol,40
Decoy, ur hot lol,40
boxbody00, u think so,39
Decoy, i 4got u show me last nite lol,40
Decoy, yep u hottie,40
Decoy, ,40
boxbody00, will u b my gf,39
Decoy, wow u mean 4 reals,40
boxbody00, yes i am for reals,39
Decoy, lol wow that wud b awesom lol,40
boxbody00, where ya from,39
Decoy, lol im kinda clos 2 lawton,40
boxbody00, where ,39
Decoy, mmm i dont wanna tell u rite now mite get n trubl,40
boxbody00, how would u get in trouble if u tell me where u live and how am i suppose to get there when i c u,39
Decoy, lol i dunno but u mite com n c me wen uncls home,40
Decoy, i tell u l8r tho that ok,40
boxbody00, i won't show up when ur uncle is there please tell me,39
Decoy, idk ,40
Decoy, he not leevn til nxt weeknd neways ,40
Decoy, i tell u l8r promis,40
Decoy, scard i get n trubl,40
boxbody00, its ok he won't c,39
Decoy, y u need kno rite now,40
boxbody00, just want to see how far u r from me,39
Decoy, wher u liv,40
boxbody00, lawton,39
Decoy, lol im close 2 u ,40
boxbody00, how close,39
Decoy, bout 30 mins,40
boxbody00, what city,39
Decoy, hold on uncls yellin 4 me,40
Decoy, hey i gota go eat,40
Decoy, will bbl tho,40
boxbody00, i love u,39
Decoy, luv u ,40
Decoy, im bak ,40
Decoy, hey,40
boxbody00, just wanted to say hi,39
Decoy, hey ,40
boxbody00, hey,39
Decoy, ,40
boxbody00, how r u,39
Decoy, im good,40
boxbody00, missed ya,39
Decoy, lol awe u so sweet missd u 2,40
boxbody00, what u doing,39
Decoy, nuttin jus restin i ben helpin my uncle get redy 2 leev this weeknd,40
boxbody00, u still want me to see u this weekend,39
Decoy, wow ya if u still wanna,40
boxbody00, i am asking u],39
Decoy, ya lol ,40
Decoy, do u wanna come,40
boxbody00, yes only if u wan me to,39
Decoy, ,40
boxbody00, what do u want to do,39
Decoy, idk wat bout u,40
Decoy, got a some scary movis,40
boxbody00, ok what about sex,39
Decoy, lol wat bout it,40
boxbody00, do u want us to have sex,39
Decoy, wud b cool if u still wanna,40
boxbody00, what will u wear when i walk when,39
Decoy, lol idk ,40
Decoy, gonna hav pick out outfit lol,40
boxbody00, hope its sexy,39
Decoy, lol yep i pik somthin out relly cool,40
Decoy, had 2 gemme a drink lol,40
boxbody00, hope u wear a bra and thong,39
Decoy, lol okies,40
Decoy, mmm can i ask u somthin,40
boxbody00, sure,39
Decoy, u think mebee can call u l8r ,40
boxbody00, what time later,39
Decoy, mmm my uncls gonna take shower n littl bit,40
Decoy, cud call u then,40
boxbody00, i can try,39
Decoy, okies ,40
Decoy, let u kno when he go so i can dcall lol,40
Decoy, gonna b relly cool here wat u sound lik lol,40
boxbody00, what r u wearing,39
Decoy, u mean lik rite now,40
boxbody00, yep,39
Decoy, jeans n sweter,40
boxbody00, r they tight,39
Decoy, jeans r lol,40
boxbody00, i want to c,39
Decoy, lol how,40
boxbody00, when i c u,39
Decoy, okies ,40
boxbody00, i am taking pix of u when i c u,39
Decoy, that b cool ,40
Decoy, wat kind lol,40
boxbody00, bra and thong and naked,39
Decoy, u not gonna sho ne1 are u,40
boxbody00, nope,39
Decoy, k lol,40
Decoy, hey mmmm r u gonna bring comdums caus i dont wanna get prgrs,40
boxbody00, i don't wear condoms (He's taking advantage of his authority.),39
Decoy, oh ok,40
Decoy, brb,40
Decoy, k bak ,40
boxbody00, send me more pix of u,39
Decoy, i dont got ne,40
Decoy, y u need mor neways lol,40
Decoy, ,40
boxbody00, to jack off to,39
Decoy, lol,40
Decoy, u gonna c me this weend ,40
boxbody00, what isur address so i can get directions,39
Decoy, mmmm i l8r caus my uncl is here rite now lol hes walkn up down hall ,40
Decoy, not wanna get n trubl,40
Decoy, okies hes gone lol,40
Decoy, i liv n *city*,40
boxbody00, the address,39
Decoy, mmm i tell u 2moro ok caus i dont wanna get n trubl if u come erly r somthin ,40
boxbody00, i won't get there eraly,39
Decoy, idk lol i jus dont wanna get n trubl,40
Decoy, i giv u 2moro promis,40
boxbody00, u better,39
Decoy, lol i will ,40
Decoy, y wud i not ,40
Decoy, cant wait 2 c u,40
boxbody00, i want to cum in ur pussy,39
Decoy, lol,40
boxbody00, will u let me,39
Decoy, ya lol,40
boxbody00, without a condom,39
Decoy, ok,40
boxbody00, what if u get pregant,39
Decoy, lol idk ,40
boxbody00, will u keep the kid,39
Decoy, if i did ya duh,40
Decoy, not gona kill it,40
Decoy, but i get n big trubl ,40
boxbody00, then i will get u pregant ,39
Decoy, y u wanna do that,40
boxbody00, cause i want us to b a family,39
Decoy, u mean 4 reals,40
boxbody00, yes 4 reals,39
Decoy, wow,40
boxbody00, do u want us to b a family,39
Decoy, wow that mite b cool if u not playin,40
Decoy, is that silly,40
boxbody00, not playing,39
Decoy, my uncls bout 2 get n showr wats ur numbr ,40
boxbody00, not in my room,39
Decoy, oh wen u wanna me call u ,40
boxbody00, i will give u my number when u give me ur address,39
Decoy, oh,40
Decoy, ok lol,40
Decoy, wen u gonna com this weeknd ,40
boxbody00, when does ur uncle leave,39
Decoy, fridy mornin,40
Decoy, kinda erly ,40
boxbody00, when do u want me to cum over,39
Decoy, idk lol fridy nite wud b cool i gues,40
Decoy, wat u think,40
boxbody00, sure,39
Decoy, k ,40
boxbody00, my dick is hard,39
Decoy, lol,40
boxbody00, wish u had a cam,39
Decoy, lol ya me 2,40
Decoy, mebee u cud get me 1 lol,40
boxbody00, what will u wear if u had a cam,39
Decoy, cloths lol,40
boxbody00, what kind,39
Decoy, idk ,40
Decoy, lol y,40
boxbody00, so i can jackoff to u,39
Decoy, oh lol ,40
Decoy, can u com @ lik 6 fridy nite caus my uncls gonna call bout 430 jus 2 let me kno he made it n then i can tak shower n stuf,40
boxbody00, i am joining u in the shower,39
Decoy, lol u wanna me wait,40
boxbody00, yes,39
Decoy, okies lol but is 6 ok,40
Decoy, im lookin @ my cloths 2 pik out outfit 4 u ,40
boxbody00, hope its really sexy,39
Decoy, lol ya,40
Decoy, i cant wait lol gonna b sooooo cool,40
Decoy, wat time u gonna com,40
boxbody00, whenever i can,39
Decoy, watevr,40
boxbody00, what is the outfit ur going to wear,39
Decoy, mmmm dunno yet lol,40
boxbody00, where a tank top and mini skirt,39
Decoy, lol,40
boxbody00, please,39
Decoy, ,40
boxbody00, and nothing under the skirt,39
Decoy, lol ,40
boxbody00, will,39
boxbody00, u,39
Decoy, i try ,40
boxbody00, if u do i will start having sex with u,39
Decoy, lol k,40
boxbody00, i am really going to get u pregant,39
Decoy, brb gotta go p,40
Decoy, k bak,40
boxbody00, missed ya,39
Decoy, lol,40
Decoy, relly,40
boxbody00, can i get u pregant,39
Decoy, r u relly wanna b famly n tak care me,40
boxbody00, yes i do,39
Decoy, r u gonna leev me ,40
boxbody00, no i won't (LIAR),39
Decoy, ,40
boxbody00, so can i,39
Decoy, i gues if u not leev,40
Decoy, wanna make u happy,40
boxbody00, r we dating,39
Decoy, idk lol r we,40
boxbody00, YES,39
Decoy, lol ,40
Decoy, 8->,40
boxbody00, r u going to suck my dick,39
Decoy, if u wanna me 2,40
boxbody00, i am asking u,39
Decoy, ya,40
boxbody00, r u going to swallow,39
Decoy, do u wanna me 2,40
boxbody00, its up to u,39
Decoy, k,40
boxbody00, i am sticking my dick in ur ass (Sodomy now????),39
Decoy, u r lol,40
boxbody00, yes,39
Decoy, lol,40
Decoy, dont thaat hrt,40
boxbody00, it wil at first,39
Decoy, mmmm k,40
boxbody00, i wan more pix of u,39
Decoy, lol u sad u gonna make pix wen u come ,40
boxbody00, i know but i can't wait,39
Decoy, lol,40
boxbody00, can we have phone sex,39
Decoy, lol wen,40
Decoy, thats kinda gross neways lol,40
Decoy, 4 reals bettr ,40
boxbody00, u will like it,39
Decoy, eh,40
boxbody00, please,39
Decoy, idk i mite get n trubl caus uncls home,40
boxbody00, i am jackoff to ur pic,39
Decoy, k,40
boxbody00, if u call i jackoff to ur voice,39
Decoy, mmmm idk,40
boxbody00, please,39
boxbody00, as soon as i walk in the door ur sucking my dick,39
Decoy, lol,40
boxbody00, do u want to ,39
Decoy, wat,40
boxbody00, swuck my dick when i walk in,39
Decoy, r u ther,40
Decoy, hey,40
Decoy, hey ,40
boxbody00, hey,39
Decoy, hey ,40
Decoy, watcha doin,40
boxbody00, nothing,39
Decoy, ya me 2,40
boxbody00, did u uncle leave,39
Decoy, yep he leev this mornin,40
boxbody00, whats ur address,39
Decoy, lol liv n walters ,40
boxbody00, where in walters,39
Decoy, r u gonna com c me 4 reals ,40
boxbody00, yea so we can have sex,39
Decoy, okies ,40
Decoy, wen u gonna com,40
Decoy, i gotta tak showr n stuf lol,40
boxbody00, i need ur address so i can go c u,39
Decoy, i kno that lol,40
boxbody00, then what is it,39
Decoy, lol sry spilld my drink lol,40
Decoy, r u gonna com 2nite r 2moro r wat,40
boxbody00, 2night,39
Decoy, wat time u think,40
boxbody00, as soon as u give me the address,39
Decoy, *address* ,40
Decoy, lol,40
boxbody00, whats the zip code,39
Decoy, *zip*,40
boxbody00, what r u going to wear,39
Decoy, mmmmm probly my jeans n hoodi rite now lol,40
Decoy, that ok,40
boxbody00, no i want u n shorts and tank top,39
Decoy, lol its freezin rite now,40
Decoy, chang wen u get here tho,40
boxbody00, when do u want me to c u,39
Decoy, thot u was comin now lol,40
Decoy, that wat u sad,40
boxbody00, its up to u if u want to c me,39
Decoy, ya i do ,40
Decoy, got goosbumps lol,40
boxbody00, do u want us to have sexc,39
boxbody00, sex,39
Decoy, ya lol,40
Decoy, dont u wanna,40
boxbody00, hell yea,39
Decoy, lol so com on,40
boxbody00, i have only directions to walters not to ur street,39
Decoy, told u addy,40
Decoy, look it up silly,40
Decoy, wat u doin,40
boxbody00, trying to find directions,39
Decoy, u kno wher turnpik is,40
boxbody00, got the directions,39
Decoy, k wat u drivin,40
Decoy, i dont wanna open door 4 som weerdo lol,40
Decoy, u ther,40
boxbody00, drive a sliver extended cad chevy,39
Decoy, okies lol,40
Decoy, u meen cadilak,40
boxbody00, no a chevy,39
Decoy, oh wats cad,40
boxbody00, mean cab,39
Decoy, oh lol duh,40
Decoy, okies ,40
boxbody00, when do u want me to c u,39
Decoy, wen u get here lol,40
Decoy, u comin r not lol,40
Decoy, gots goosbumps,40
boxbody00, yes i am going,39
Decoy, okis cya soon ,40
Decoy, lol cant wait ,40
boxbody00," r u really serious about ur uncle being gone and wanting to have sex with me (My uncle's gone, but I didn't say anything about police, did I?)",39
Decoy, duh,40
Decoy, r u comin r not,40
boxbody00, yes i am going,39
Decoy, lol com on,40
Decoy, k cya l8r,40
Decoy, im gonna go get redy,40
Decoy, y u not leev yet,40
boxbody00, i am about to leave,39
Decoy, lol k,40
Decoy, im cleanin up littl bit ,40
Decoy, wen u gonna get here u thinkn,40
boxbody00, u want to c me now or later,39
Decoy, now lol,40
boxbody00, u really want sex don't u',39
Decoy, lol duh,40
Decoy, im 2 xcitd lol,40
boxbody00, y u excited,39
Decoy, caus nevr don b4 n u gonna com c me,40
Decoy, if u evr com lol,40
boxbody00, when i walk i want u to start sucking my dick,39
Decoy, lol,40
boxbody00, do u want to,39
Decoy, ya if u wanna me 2,40
boxbody00, i won't b able to stay long,39
Decoy, k,40
Decoy, how long ,40
boxbody00, about an hour,39
Decoy, okies,40
Decoy, u comin now lol,40
Decoy, gotta brus my hair n stuf,40
Decoy, kinda pik up littl,40
boxbody00, give me a few cause i need to take a shower,39
Decoy, lol okies,40
Decoy, hurry tho ,40
boxbody00, y do u want me to hurry,39
Decoy, caus xcitd,40
Decoy, is that silly,40
boxbody00, no,39
Decoy, lol k,40
boxbody00, what r u going to wear when i get there,39
Decoy, idk yet,40
Decoy, watevr u wanna me 2 i gues lol,40
boxbody00, shorts and tank top,39
Decoy, k i gotta go find shrts tho caus they put up,40
Decoy, n closet,40
Decoy, go tak showr ,40
boxbody00, ok,39
Decoy, wat u doin,40
Decoy, found som shorts lol,40
boxbody00, thinking of my dick in ur outh,39
boxbody00, r they tight,39
Decoy, so u comin r not lol ya i gues,40
boxbody00, yes,39
Decoy, wen,40
Decoy, u still onlin,40
Decoy, r u jus playn me,40
boxbody00, not playing i feel like ur uncle is still there,39
Decoy, u silly lol he leev lik 5 this mornin,40
Decoy, y wud i let u com ovr if he was here,40
Decoy, i get n trubl,40
Decoy, u wanna me call u 1st,40
Decoy, r u there,40
boxbody00, yea,39
Decoy, if u wanna i can call u,40
boxbody00, what is ur number,39
Decoy, u cant call me caus my uncl screens incomin n voicmail but i can call out,40
Decoy, my cell gotta littl bit batry left lol,40
boxbody00, can u do text messages,39
Decoy, no ,40
boxbody00, can i c u later tonight,39
Decoy, hey u can call my home phone if u wanna,40
Decoy, *phone number*,40
Decoy, i unplugd caller id lol,40
boxbody00, do u want to c me now or later tonight,39
Decoy, can call now lol,40
boxbody00, when do u want to c me,39
Decoy, wen u get here silly,40
boxbody00, what time u going to bed,39
Decoy, idk ,40
Decoy, i stay up late lol,40
Decoy, r u gonna call,40
boxbody00, will call later and can i c u later,39
boxbody00, unless u want to c me now,39
Decoy, ya i wanna c u now,40
Decoy, call me now 2 lol,40
Decoy, r jus come on ,40
boxbody00, what r u goingto do when i c u,39
Decoy, lol giv u hugs mebee ,40
boxbody00, and what else,39
Decoy, u sad u wanna blojob n hav sex duh,40
boxbody00, ok let me go ready ready,39
Decoy, r u gonna call me,40
Decoy, caus i unjplugd caller id lol,40
boxbody00, call u when i get there,39
Decoy, k wen u leevin,40
boxbody00, leaving in about 5 minutes,39
Decoy, okies,40
Assfider,41,41
DA, <---14 ,42
Assfider, 8in ,41
Assfider, u ,41
DA, where u from? ,42
Assfider, pa ,41
DA, sweet im in darcy ,42
Assfider, wanttocallme ,41
DA, cannt my moms boyfriend is in bed still ,42
Assfider, khim ,41
DA, huh? ,42
Assfider, suckhim ,41
DA, u gotta pic? ,42
Assfider, yes ,41
Assfider, u ,41
DA, yeah ,42
Assfider, send ,41
Assfider, sent ,41
Assfider, usend ,41
DA, sent ,42
Assfider, momsboyfreindnude ,41
DA, huh? ,42
Assfider, letsseeyourasspix ,41
DA, i dont got one ,42
DA, i dont gotta cam ,42
Assfider, yourcute ,41
DA, im fat no one likes me ,42
Assfider, yournotfat ,41
Assfider, yourhot ,41
DA, u gotta face pic? ,42
DA, no one ever likes me ,42
Assfider, ucansuckme ,41
DA, u gotta face pic ,42
Assfider, sent ,41
Assfider, takenudepix ,41
Assfider, ofyourhotbody ,41
Assfider, liketosuckcock ,41
DA, that in a church? ,42
Assfider, no ,41
DA, looks like 1 ,42
Assfider, no ,41
Assfider, eversuckaman ,41
DA, no no one likes me and never wants to be with me ,42
Assfider, idsucku ,41
DA, really? ,42
Assfider, ohyeah ,41
Assfider, idfuckutoo ,41
DA, does that hurt? ,42
Assfider, no ,41
DA, ur totally making me hungry ,42
Assfider, unude ,41
DA, no ,42
Assfider, takeoffpants ,41
DA, i cant now my moms boyfriend is still here ,42
